,age,female,wealth,religiosity,ethsalience,rcblack,rcwhite,rccol,EDUC,RUSTAND,TRCKNOW,w
2450,60.0,0.0,16320.0,4.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.5601087221223522
2451,32.0,1.0,1000.0,1.0,3.0,0.0,1.0,0.0,4.0,4.0,1.0,2.8383343163267263
2452,61.0,1.0,16120.0,5.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0,1.8313977310902807
2453,41.0,0.0,16320.0,5.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.5624915839107207
2454,35.0,0.0,400.0,4.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,3.655657588262312
2455,47.0,1.0,15700.0,4.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,1.7622386348362615
2456,51.0,1.0,16320.0,5.0,2.0,0.0,1.0,0.0,6.0,1.0,1.0,1.5819839609295197
2457,65.0,1.0,16420.0,6.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.8482591408676516
2458,39.0,1.0,16320.0,4.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,2.296097613727267
2459,45.0,0.0,16320.0,1.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5070287105083446
2460,37.0,1.0,16300.0,3.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,2.3124214603535282
2461,39.0,0.0,16320.0,2.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,2.9544797087696435
2462,63.0,1.0,16320.0,1.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,2.328864644888022
2463,19.0,0.0,1320.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,3.9022986263245856
2464,49.0,0.0,16320.0,5.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,2.8824142654944565
2465,53.0,0.0,16320.0,3.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,2.922540584624934
2466,46.0,0.0,16320.0,5.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,2.8845085427549115
2467,29.0,0.0,16420.0,0.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5305567726949514
2468,28.0,0.0,16320.0,4.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5535047442757532
2469,41.0,0.0,16300.0,6.0,3.0,0.0,1.0,0.0,4.0,4.0,1.0,2.7587068779702033
2470,67.0,1.0,16320.0,4.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,1.779595643240559
2471,29.0,1.0,16300.0,0.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,2.3616558213168872
2472,53.0,0.0,16320.0,4.0,3.0,0.0,1.0,0.0,4.0,0.0,1.0,2.7900058197010713
2473,23.0,1.0,1100.0,0.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5373813795817775
2474,35.0,0.0,15820.0,2.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,1.5359871310269326
2475,41.0,0.0,16220.0,2.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5424401609131198
2476,78.0,0.0,16420.0,5.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5716494296113162
2477,57.0,1.0,16420.0,4.0,2.0,0.0,1.0,0.0,4.0,4.0,0.0,1.7786058017681359
2478,49.0,1.0,16320.0,4.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,2.215931322531264
2479,48.0,1.0,16420.0,0.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.7877338938004437
2480,50.0,0.0,16320.0,4.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5580365587895912
2481,36.0,1.0,16420.0,1.0,3.0,0.0,1.0,0.0,6.0,1.0,1.0,1.5751180705879024
2482,38.0,0.0,16420.0,5.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5632368222836235
2483,56.0,1.0,16320.0,4.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.8245513983283066
2484,40.0,0.0,16400.0,5.0,3.0,0.0,1.0,0.0,6.0,4.0,1.0,1.8096654817908913
2485,31.0,1.0,16420.0,2.0,2.0,0.0,1.0,0.0,6.0,4.0,1.0,1.6050325564674293
2486,34.0,0.0,16220.0,5.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,1.5270021089406403
2487,19.0,0.0,15920.0,2.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.5341174714612988
2488,69.0,0.0,16220.0,5.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,1.5338831893274476
2489,31.0,1.0,400.0,4.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5543363004356803
2490,38.0,1.0,100.0,4.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.551729683685429
2491,32.0,1.0,900.0,4.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,2.8918866580761624
2492,60.0,1.0,420.0,2.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,3.057733661064057
2493,41.0,0.0,16020.0,5.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.466214028716466
2494,19.0,1.0,16420.0,4.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,1.7677164340166192
2495,37.0,0.0,16120.0,4.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5526551626528102
2496,50.0,0.0,16320.0,4.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.5580365587895912
2497,32.0,0.0,16420.0,5.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,2.889703867360988
2498,49.0,0.0,16420.0,5.0,3.0,0.0,1.0,0.0,4.0,4.0,1.0,2.76822818300287
2499,30.0,1.0,16320.0,2.0,1.0,0.0,1.0,0.0,4.0,4.0,0.0,1.7079301482850597
2500,48.0,0.0,16420.0,5.0,3.0,0.0,1.0,0.0,7.0,1.0,0.0,2.835017442667109
2501,34.0,1.0,16420.0,5.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.829156360294108
2502,80.0,0.0,16320.0,5.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.5706815017009441
2503,27.0,0.0,15920.0,4.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,1.5159525161230036
2504,65.0,1.0,16420.0,3.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,1.8200158963543491
2505,30.0,0.0,16320.0,2.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,1.5099412200176077
2506,20.0,0.0,1200.0,5.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.3861702521543768
2507,33.0,0.0,16320.0,0.0,3.0,0.0,1.0,0.0,7.0,0.0,1.0,1.5812228853949586
2508,33.0,1.0,16200.0,3.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,1.8060163817468489
2509,51.0,1.0,16420.0,3.0,3.0,0.0,1.0,0.0,8.0,4.0,0.0,4.920619348405697
2510,53.0,1.0,16320.0,5.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,2.2749174385621043
2511,36.0,1.0,16300.0,5.0,3.0,0.0,1.0,0.0,5.0,3.0,1.0,1.8163278902761206
2512,57.0,0.0,1200.0,4.0,2.0,0.0,1.0,0.0,4.0,2.0,0.0,1.3645134619560666
2513,64.0,0.0,1320.0,3.0,3.0,0.0,1.0,0.0,3.0,3.0,0.0,1.2599442692722063
2514,37.0,1.0,16400.0,6.0,3.0,0.0,1.0,0.0,5.0,2.0,1.0,1.8049032076866867
2515,57.0,0.0,700.0,0.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0,1.3655397452220703
2516,36.0,1.0,16320.0,5.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,2.2080907042793623
2517,22.0,1.0,16320.0,3.0,3.0,0.0,1.0,0.0,7.0,1.0,0.0,3.613257400967792
2518,38.0,1.0,16420.0,4.0,3.0,0.0,1.0,0.0,6.0,2.0,0.0,2.7999945907306185
2519,39.0,0.0,16320.0,4.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5233268514554694
2520,71.0,1.0,16320.0,1.0,2.0,0.0,1.0,0.0,6.0,3.0,1.0,1.6043659910191572
2521,59.0,1.0,16420.0,5.0,3.0,0.0,1.0,0.0,7.0,1.0,1.0,1.3681288725610747
2522,23.0,0.0,16320.0,5.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5261379361926262
2523,54.0,1.0,16000.0,4.0,3.0,0.0,1.0,0.0,5.0,1.0,0.0,2.2104781546763674
2524,26.0,1.0,16400.0,5.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,1.7780690227463942
2525,63.0,1.0,420.0,2.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,1.4865122087917482
2526,60.0,0.0,16320.0,4.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,1.4966316269004734
2527,46.0,1.0,16320.0,6.0,3.0,0.0,1.0,0.0,6.0,1.0,1.0,1.5428686773872136
2528,79.0,1.0,16320.0,6.0,3.0,0.0,1.0,0.0,4.0,3.0,1.0,2.1756439420317384
2529,63.0,1.0,16320.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.6597496952939597
2530,39.0,0.0,16320.0,5.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5292673588682286
2531,52.0,1.0,16120.0,3.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.8101322760965266
2532,39.0,1.0,16320.0,4.0,3.0,0.0,1.0,0.0,6.0,2.0,1.0,1.5567058019281246
2533,19.0,1.0,16420.0,4.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,1.7677164340166192
2534,22.0,0.0,16320.0,5.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,1.5259429627871128
2535,28.0,1.0,16300.0,4.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,1.7232044212138227
2536,70.0,0.0,16220.0,5.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,1.534081106270794
2537,25.0,1.0,16320.0,3.0,2.0,0.0,1.0,0.0,6.0,2.0,1.0,1.601035851495398
2538,45.0,0.0,15920.0,5.0,3.0,0.0,1.0,0.0,6.0,3.0,1.0,1.8176713458483622
2539,51.0,1.0,16420.0,5.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,2.272758723608003
2540,48.0,1.0,16420.0,0.0,3.0,0.0,1.0,0.0,7.0,0.0,1.0,1.391093856865054
2541,41.0,0.0,16320.0,2.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,1.5437631239676712
2542,49.0,0.0,16200.0,1.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0,1.5376825073814004
2543,49.0,1.0,16320.0,5.0,3.0,0.0,1.0,0.0,7.0,1.0,1.0,1.3703970169213915
2544,56.0,1.0,15700.0,4.0,3.0,0.0,1.0,0.0,4.0,3.0,1.0,2.231236114726768
2545,35.0,0.0,15820.0,3.0,3.0,0.0,1.0,0.0,6.0,3.0,1.0,1.8414931071620957
2546,40.0,0.0,15900.0,4.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5503129358310854
2547,25.0,0.0,16300.0,4.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,2.9217289019934354
2548,20.0,0.0,16300.0,6.0,3.0,0.0,1.0,0.0,6.0,4.0,1.0,1.8085014731360103
2549,49.0,1.0,16420.0,6.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,2.185896932369987
2550,57.0,0.0,16200.0,5.0,3.0,0.0,1.0,0.0,4.0,3.0,1.0,2.772466257338074
2551,46.0,0.0,16320.0,3.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,1.4600020238869464
2552,72.0,1.0,16420.0,2.0,3.0,0.0,1.0,0.0,5.0,3.0,1.0,1.8308192510324435
2553,71.0,1.0,1120.0,6.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.5856433722495886
2554,44.0,1.0,16320.0,4.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,1.820892167817251
2555,36.0,0.0,1020.0,0.0,3.0,0.0,1.0,0.0,6.0,4.0,0.0,1.8013690807464688
2556,21.0,1.0,16320.0,5.0,2.0,0.0,1.0,0.0,4.0,2.0,0.0,1.775116444107077
2557,39.0,1.0,16420.0,5.0,3.0,0.0,1.0,0.0,6.0,4.0,0.0,2.8211019551928094
2558,29.0,1.0,16320.0,5.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0,1.8256075935817007
2559,19.0,1.0,16320.0,3.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,1.7572526977929848
2560,50.0,0.0,1420.0,3.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.383823089802887
2561,50.0,1.0,16320.0,5.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,1.8320587931918548
2562,34.0,0.0,16200.0,4.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,1.5531178307052012
2563,37.0,0.0,16400.0,0.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,1.531873100720304
2564,53.0,0.0,16420.0,4.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5273324435729783
2565,34.0,1.0,16120.0,5.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,2.214890989660676
2566,39.0,1.0,1220.0,4.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,1.567199678585386
2567,47.0,1.0,200.0,6.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.567593176632803
2568,19.0,1.0,16420.0,5.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,2.2879442671859005
2569,28.0,1.0,16400.0,5.0,3.0,0.0,1.0,0.0,4.0,2.0,1.0,2.209319224623514
2570,22.0,0.0,16320.0,2.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,1.5399472739799964
2571,46.0,0.0,220.0,5.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.3807118703462438
2572,51.0,0.0,1200.0,2.0,2.0,0.0,1.0,0.0,4.0,4.0,0.0,1.3555851185516405
2573,29.0,0.0,1420.0,4.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,1.362688572752204
2574,71.0,0.0,820.0,5.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,3.723647243693389
2575,45.0,1.0,16220.0,3.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.8100038298030214
2576,63.0,1.0,1420.0,0.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.549675878995076
2577,21.0,0.0,16420.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,1.4466725504616096
2578,48.0,1.0,16420.0,5.0,3.0,0.0,1.0,0.0,6.0,1.0,1.0,1.547289383962101
2579,72.0,0.0,16420.0,5.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.570379573681239
2580,42.0,0.0,1100.0,5.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.3883847814432368
2581,48.0,0.0,920.0,2.0,3.0,0.0,1.0,0.0,5.0,4.0,0.0,1.5547074261778773
2582,19.0,0.0,420.0,0.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,1.3370828529848644
2583,41.0,0.0,200.0,6.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,3.603262214059617
2584,66.0,0.0,100.0,6.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.3867660799940869
2585,58.0,0.0,16320.0,2.0,2.0,0.0,1.0,0.0,4.0,2.0,0.0,1.5152609537886168
2586,39.0,0.0,920.0,4.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.381920489360087
2587,41.0,1.0,700.0,0.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,1.5357329783076694
2588,38.0,0.0,16420.0,5.0,3.0,0.0,1.0,0.0,6.0,0.0,1.0,1.8098712427120056
2589,27.0,1.0,16300.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,2.1539212961944103
2590,22.0,0.0,16400.0,6.0,2.0,0.0,1.0,0.0,6.0,4.0,0.0,2.168369081735711
2591,38.0,0.0,16320.0,4.0,2.0,0.0,1.0,0.0,6.0,1.0,0.0,2.146845810787481
2592,27.0,1.0,16320.0,1.0,2.0,0.0,1.0,0.0,7.0,4.0,0.0,3.410259842925695
2593,20.0,0.0,16320.0,2.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,2.9682921710822057
2594,21.0,1.0,16320.0,5.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.823163171526743
2595,37.0,1.0,16320.0,6.0,3.0,0.0,1.0,0.0,6.0,2.0,0.0,2.835931614228597
2596,53.0,0.0,1420.0,4.0,3.0,0.0,1.0,0.0,4.0,3.0,1.0,3.573261399548835
2597,65.0,1.0,1320.0,0.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.54874515712713
2598,35.0,1.0,16400.0,4.0,3.0,0.0,1.0,0.0,5.0,3.0,1.0,1.8238910392935217
2599,64.0,1.0,16420.0,5.0,3.0,0.0,1.0,0.0,5.0,2.0,0.0,2.24140067960956
2600,19.0,1.0,1420.0,4.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0,1.5657602622799942
2601,19.0,1.0,16420.0,5.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.824559331391987
2602,58.0,0.0,16420.0,2.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0,1.5485347305214836
2603,55.0,0.0,16420.0,4.0,3.0,0.0,1.0,0.0,6.0,3.0,1.0,1.8139197896752253
2604,42.0,0.0,16420.0,4.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5577413207757147
2605,45.0,0.0,16420.0,4.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5583618350730863
2606,39.0,0.0,16220.0,2.0,2.0,0.0,1.0,0.0,6.0,1.0,1.0,1.8937089342759534
2607,45.0,1.0,16320.0,3.0,2.0,0.0,1.0,0.0,6.0,3.0,1.0,1.5965969252746295
2608,45.0,1.0,16420.0,4.0,3.0,0.0,1.0,0.0,4.0,2.0,1.0,2.2147726452006773
2609,57.0,1.0,15500.0,3.0,3.0,0.0,1.0,0.0,4.0,3.0,1.0,2.2508300361565654
2610,28.0,1.0,16120.0,2.0,3.0,0.0,1.0,0.0,6.0,2.0,0.0,2.7405382994894794
2611,46.0,1.0,16320.0,5.0,2.0,0.0,1.0,0.0,6.0,3.0,0.0,2.7150790507617883
2612,30.0,1.0,1200.0,2.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,3.1681306588215237
2613,51.0,0.0,1320.0,2.0,2.0,0.0,1.0,0.0,5.0,3.0,0.0,1.5280311790204177
2614,22.0,1.0,16000.0,1.0,3.0,0.0,1.0,0.0,4.0,3.0,1.0,2.2804033441036013
2615,32.0,0.0,16300.0,4.0,3.0,0.0,1.0,0.0,7.0,3.0,1.0,1.556041093196753
2616,40.0,0.0,16320.0,4.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,2.798651531451397
2617,30.0,0.0,16320.0,5.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5275047753442785
2618,42.0,0.0,16420.0,4.0,3.0,0.0,1.0,0.0,6.0,3.0,1.0,1.817851014820958
2619,39.0,1.0,16200.0,4.0,3.0,0.0,1.0,0.0,6.0,1.0,1.0,1.5583355058563777
2620,29.0,0.0,16320.0,5.0,3.0,0.0,1.0,0.0,6.0,1.0,1.0,1.8145591177648193
2621,68.0,1.0,16320.0,4.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.828226940321501
2622,23.0,0.0,15700.0,1.0,3.0,0.0,1.0,0.0,7.0,1.0,0.0,2.7076176071621925
2623,37.0,0.0,16420.0,5.0,3.0,0.0,1.0,0.0,6.0,1.0,1.0,1.8101714717584814
2624,18.0,0.0,16300.0,4.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.5511884148979231
2625,59.0,0.0,16220.0,5.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.5648791483310345
2626,69.0,1.0,16320.0,2.0,3.0,0.0,1.0,0.0,6.0,3.0,0.0,2.7758207205660925
2627,59.0,0.0,1420.0,5.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,1.3709069882391733
2628,46.0,0.0,15000.0,6.0,3.0,0.0,1.0,0.0,6.0,1.0,1.0,1.8265108211589125
2629,40.0,0.0,16200.0,4.0,3.0,0.0,1.0,0.0,6.0,3.0,1.0,1.8228554473373517
2630,24.0,1.0,16020.0,5.0,3.0,0.0,1.0,0.0,6.0,3.0,1.0,1.5575860866728108
2631,61.0,0.0,16300.0,5.0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,2.24170032684542
2632,30.0,1.0,16320.0,1.0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,2.7306899042213764
2633,43.0,1.0,16300.0,4.0,3.0,0.0,1.0,0.0,4.0,4.0,1.0,2.219232243785295
2634,33.0,0.0,16320.0,4.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,2.5959809404012226
2635,40.0,0.0,15900.0,5.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5565597738550656
2636,66.0,0.0,16420.0,3.0,3.0,0.0,1.0,0.0,7.0,1.0,1.0,1.553689843381972
2637,39.0,0.0,16120.0,2.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.540719439839396
2638,55.0,1.0,16420.0,0.0,3.0,0.0,1.0,0.0,7.0,3.0,1.0,1.3900804776114064
2639,26.0,0.0,16400.0,2.0,2.0,0.0,1.0,0.0,6.0,4.0,1.0,1.894096592705272
2640,56.0,0.0,16320.0,5.0,3.0,0.0,1.0,0.0,6.0,3.0,1.0,1.806448174663118
2641,63.0,1.0,16220.0,0.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0,1.7882758583753322
2642,70.0,0.0,16320.0,6.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5750243079173156
2643,30.0,0.0,16100.0,2.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,2.9715477330545688
2644,29.0,0.0,16320.0,2.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,1.5413499880272756
2645,33.0,1.0,1320.0,6.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,1.5464032640766636
2646,31.0,1.0,1320.0,4.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,2.7639808052681962
2647,24.0,1.0,16300.0,2.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,2.2558825413794543
2648,58.0,1.0,16220.0,4.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,2.2148376599642643
2649,39.0,1.0,600.0,1.0,3.0,0.0,1.0,0.0,6.0,1.0,1.0,1.844571450769683
2650,49.0,1.0,16220.0,1.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.7930978292579536
2651,55.0,0.0,15820.0,3.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5461045842453658
2652,45.0,1.0,16220.0,5.0,3.0,0.0,1.0,0.0,6.0,3.0,1.0,1.5505740788164362
2653,23.0,0.0,16000.0,5.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,2.803710081090811
2654,28.0,1.0,16320.0,2.0,3.0,0.0,1.0,0.0,5.0,3.0,0.0,2.1812802001657574
2655,75.0,1.0,1320.0,1.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5570349904598653
2656,52.0,1.0,16320.0,5.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,2.200947572588338
2657,30.0,0.0,16220.0,4.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,2.9219125053357398
2658,74.0,1.0,700.0,3.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.561004848121079
2659,52.0,0.0,16320.0,6.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,2.859217540383002
2660,40.0,0.0,16320.0,0.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.5314282033079103
2661,27.0,1.0,16420.0,5.0,2.0,0.0,1.0,0.0,7.0,1.0,1.0,1.3956123583847075
2662,46.0,0.0,16220.0,3.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0,1.5496152447214218
2663,32.0,0.0,16320.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,1.4423845064851122
2664,51.0,0.0,16420.0,3.0,3.0,0.0,1.0,0.0,3.0,1.0,1.0,3.6758825491800895
2665,45.0,1.0,16000.0,5.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.8240695026708342
2666,37.0,0.0,15920.0,5.0,3.0,0.0,1.0,0.0,4.0,3.0,1.0,2.797875060447358
2667,63.0,0.0,16220.0,5.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0,1.565717244303665
2668,84.0,0.0,15920.0,5.0,3.0,0.0,1.0,0.0,6.0,3.0,0.0,2.240792008730001
2669,73.0,0.0,16320.0,5.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,3.1042141023364462
2670,35.0,0.0,16320.0,4.0,3.0,0.0,1.0,0.0,7.0,1.0,1.0,1.5551526282334533
2671,33.0,0.0,15920.0,3.0,3.0,0.0,1.0,0.0,6.0,3.0,1.0,1.8400682746990207
2672,31.0,1.0,16320.0,0.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,2.2806039761860446
2673,31.0,0.0,16420.0,4.0,1.0,0.0,1.0,0.0,6.0,3.0,0.0,2.079735022715622
2674,50.0,1.0,16320.0,0.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.7864000874809396
2675,29.0,0.0,16420.0,5.0,3.0,0.0,1.0,0.0,7.0,3.0,1.0,1.548805180531375
2676,35.0,1.0,16420.0,4.0,3.0,0.0,1.0,0.0,6.0,2.0,1.0,1.5561753094730426
2677,34.0,0.0,16320.0,4.0,3.0,0.0,1.0,0.0,7.0,3.0,1.0,1.5553584300145673
2678,72.0,0.0,16420.0,5.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,1.570379573681239
2679,51.0,0.0,16120.0,3.0,3.0,0.0,1.0,0.0,4.0,2.0,1.0,2.820515176439577
2680,40.0,1.0,16320.0,6.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,2.428599587950047
2681,66.0,0.0,16220.0,6.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,2.7458848058645553
2682,64.0,1.0,16320.0,5.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,1.297963733424211
2683,38.0,1.0,16320.0,5.0,3.0,0.0,1.0,0.0,6.0,0.0,1.0,1.5506613860576144
2684,32.0,1.0,16300.0,5.0,2.0,0.0,1.0,0.0,4.0,2.0,0.0,1.7779040265668442
2685,38.0,0.0,16320.0,5.0,3.0,0.0,1.0,0.0,6.0,3.0,1.0,1.8118464462648698
2686,30.0,0.0,16300.0,4.0,3.0,0.0,1.0,0.0,4.0,1.0,1.0,2.806210234192911
2687,29.0,1.0,16320.0,3.0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,2.769548525063265
2688,30.0,0.0,16420.0,1.0,3.0,0.0,1.0,0.0,6.0,3.0,1.0,1.8497909354464641
2689,36.0,1.0,16320.0,1.0,1.0,0.0,1.0,0.0,6.0,1.0,1.0,1.6502088732703728
2690,37.0,1.0,16220.0,1.0,3.0,0.0,1.0,0.0,6.0,1.0,1.0,1.5777126496098748
2691,32.0,0.0,16320.0,2.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,1.5419522661711758
2692,33.0,0.0,16320.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,1.0,3.127747760198052
2693,53.0,1.0,100.0,5.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,1.5283527677310749
2694,38.0,0.0,16320.0,0.0,3.0,0.0,1.0,0.0,6.0,3.0,1.0,1.85898257781236
2695,43.0,1.0,220.0,2.0,2.0,0.0,1.0,0.0,6.0,3.0,1.0,1.8937776542862388
